process_id,detail_id,master_desc,remark
008DR011,S20400102,Support Entity,
008DR011,S22000102,Support Entity,
008DR011,S22000103,Support Entity,SU-24075-355E
008DR048,E20700199,Entity,ESEC-2100; DB-800; DB-830
008DR048,E20700199,Entity,ESEC-2100; DB-800; DB-830
008DR048,E20700199,Entity,ESEC-2100; DB-800; DB-830
008DR048,E22000199,Entity,UTC-2000/2000S;3000
008DR048,E22000199,Entity,UTC-2000/2000S;3000
008DR048,E22500102,Entity,
008DR048,O20700198,Lot Size,2880
008DR048,R20100698,Entity Code,W
008DR048,R20510198,PTN No,15
008DR048,R20800698,PTN No,63
008DR048,R21500198,PTN no,05
008DR048,R22500198,PTN no,02
008DR048,R23300398,PTN no,04
008DR048,R31400198,PTN no,66
008DR048,R31500198,PTN no,05
008DR048,S20400102,Support Entity,
008DR048,S20400102,Support Entity,
008DR048,S22000101,Support Entity,SI-20090-293E
008DR048,S22000102,Support Entity,
008DR048,S32000102,Support Entity,
008DR048,S32000103,Support Entity,SI-20090-293E
008FG005,E20700199,Entity,ESEC-2100
008FG005,E20700199,Entity,ESEC-2100
008FG005,E20700199,Entity,ESEC-2100
008FG005,E22000298,Entity (KNS),Ultra; Iconn
008FG005,E22500199,Entity,E&R
008FG005,O20700198,Lot Size,10080
008FG005,R20100698,Entity Code,Y
008FG005,R20800698,PTN No,11
008FG005,R21500198,PTN no,04
008FG005,R22500198,PTN no,04
008FG005,R23300398,PTN no,06
008FG005,R24250398,PTN no,08
008FG005,S20400102,Support Entity,
008FG005,S20400102,Support Entity,
008FG005,S22000102,Support Entity,
008FG005,S22000103,Support Entity,SU-25090-365E
008FG023,E20700199,Entity,ESEC-2100
008FG023,E20700199,Entity,ESEC-2100
008FG023,E20700199,Entity,ESEC-2100
008FG023,E22000298,Entity (KNS),Ultra;Iconn;Maxum Plus
008FG023,E22500199,Entity,E&R
008FG023,E24300199,Entity,GMM SP34
008FG023,O20700198,Lot Size,10080
008FG023,R20100698,Entity Code,O
008FG023,R20800698,PTN No,11
008FG023,R21500198,PTN no,04
008FG023,R22500198,PTN no,04
008FG023,R23300398,PTN no,06
008FG023,R24250398,PTN no,08
008FG023,S20400102,Support Entity,
008FG023,S20400102,Support Entity,
008FG023,S22000102,Support Entity,
008FG023,S22000103,Support Entity,SU-25090-365E
008FG027,E20700199,Entity,ESEC-2100
008FG027,E20700199,Entity,ESEC-2100
008FG027,E20700199,Entity,ESEC-2100
008FG027,E22000298,Entity (KNS),Ultra;Iconn;Maxum Plus
008FG027,E22500101,Entity,
008FG027,E24300199,Entity,GMM SP34
008FG027,O20700198,Lot Size,10080
008FG027,R20100698,Entity Code,D
008FG027,R20800698,PTN No,11
008FG027,R21500198,PTN no,04
008FG027,R22500198,PTN no,04
008FG027,R23300398,PTN no,06
008FG027,R24250398,PTN no,08
008FG027,S20400102,Support Entity,
008FG027,S20400102,Support Entity,
008FG027,S22000102,Support Entity,
008FG027,S22000103,Support Entity,SU-25090-365E
008OK001,E20700199,Entity,ESEC 2100FC-I
008OK001,E20700199,Entity,ESEC 2100FC-I
008OK001,E20700199,Entity,ESEC 2100FC-I
008OK001,E22500199,Entity,NEMST-2002ILV
008OK001,O20700198,Lot Size,31980
008OK001,R20100698,Entity Code,C
008OK001,R22500198,PTN no,009
008OK001,R23300398,PTN no,04
008OK001,R24250398,PTN no,09
008OK001,R24720298,PTN no,09
008OK001,S20400102,Support Entity,
008OK001,S20400102,Support Entity,
008Y6029ENG,E20700199,Entity,ESEC-2100
008Y6029ENG,E20700199,Entity,ESEC-2100
008Y6029ENG,E20700199,Entity,ESEC-2100
008Y6029ENG,E20800101,Entity,
008Y6029ENG,E21500199,Entity,NEMST-2002ILV
008Y6029ENG,E22000298,Entity (KNS),Iconn
008Y6029ENG,E22500199,Entity,NEMST-2002ILV
008Y6029ENG,E23000103,Entity,
008Y6029ENG,E23300101,Entity,
008Y6029ENG,E23300101,Entity,
008Y6029ENG,E24000101,Entity,
008Y6029ENG,E24100101,SP Entity,
008Y6029ENG,O20700198,Lot Size,8320
008Y6029ENG,R20100698,Entity Code,N
008Y6029ENG,R20800698,PTN No,11
008Y6029ENG,R21500198,PTN no,04
008Y6029ENG,R22500198,PTN no,013
008Y6029ENG,R23300398,PTN no,06
008Y6029ENG,R24720298,PTN no,09
008Y6029ENG,S20400102,Support Entity,
008Y6029ENG,S20400102,Support Entity,
008Y6029ENG,S22000102,Support Entity,
008Y6029ENG,S22000103,Support Entity,SU-25090-405F15
008Y6076,E20700199,Entity,ESEC-2100
008Y6076,E20700199,Entity,ESEC-2100
008Y6076,E20700199,Entity,ESEC-2100
008Y6076,E21500199,Entity,NEMST-2002ILV
008Y6076,E22000298,Entity (KNS),Ultra
008Y6076,E22500199,Entity,E&R
008Y6076,O20700198,Lot Size,8320
008Y6076,R20100698,Entity Code,C
008Y6076,R20800698,PTN No,01
008Y6076,R21500198,PTN no,04
008Y6076,R22500198,PTN no,013
008Y6076,R23300398,PTN no,07
008Y6076,R24250398,PTN no,08
008Y6076,R24720298,PTN no,09
008Y6076,S20400102,Support Entity,
008Y6076,S20400102,Support Entity,
008Y6076,S22000102,Support Entity,
008Y6076,S22000103,Support Entity,SU-25090-405F15
008Y6078,E20700199,Entity,ESEC-2100
008Y6078,E20700199,Entity,ESEC-2100
008Y6078,E20700199,Entity,ESEC-2100
008Y6078,E21500199,Entity,NEMST-2002ILV
008Y6078,E22000298,Entity (KNS),Ultra
008Y6078,E22500199,Entity,NEMST-2002ILV
008Y6078,O20700198,Lot Size,8320
008Y6078,R20100698,Entity Code,C
008Y6078,R20800698,PTN No,01
008Y6078,R21500198,PTN no,04
008Y6078,R22500198,PTN no,013
008Y6078,R23300398,PTN no,07
008Y6078,R24250398,PTN no,08
008Y6078,R24720298,PTN no,09
008Y6078,S20400102,Support Entity,
008Y6078,S20400102,Support Entity,
008Y6078,S22000102,Support Entity,
008Y6078,S22000103,Support Entity,SU-25090-405F15
008Y6087,E20700199,Entity,ESEC-2100
008Y6087,E20700199,Entity,ESEC-2100
008Y6087,E20700199,Entity,ESEC-2100
008Y6087,E20800101,Entity,
008Y6087,E21500199,Entity,NEMST-2002ILV
008Y6087,E22000298,Entity (KNS),Ultra
008Y6087,E22500199,Entity,NEMST-2002ILV
008Y6087,E23000103,Entity,
008Y6087,E23300101,Entity,
008Y6087,E23300101,Entity,
008Y6087,E24000101,Entity,
008Y6087,E24100101,SP Entity,
008Y6087,O20700198,Lot Size,8320
008Y6087,R20100698,Entity Code,G
008Y6087,R20800698,PTN No,11
008Y6087,R21500198,PTN no,04
008Y6087,R22500198,PTN no,013
008Y6087,R23300398,PTN no,06
008Y6087,R24720298,PTN no,09
008Y6087,S20400199,Support Entity,Dual
008Y6087,S20400199,Support Entity,Dual
008Y6087,S22000102,Support Entity,
008Y6087,S22000103,Support Entity,SU-25090-405F15
008Y6089,E20700199,Entity,ESEC-2100
008Y6089,E20700199,Entity,ESEC-2100
008Y6089,E20700199,Entity,ESEC-2100
008Y6089,E20800101,Entity,
008Y6089,E21500199,Entity,NEMST-2002ILV
008Y6089,E22000298,Entity (KNS),Ultra
008Y6089,E22500199,Entity,NEMST-2002ILV
008Y6089,E23000103,Entity,
008Y6089,E23300101,Entity,
008Y6089,E23300101,Entity,
008Y6089,E24000101,Entity,
008Y6089,E24100101,SP Entity,
008Y6089,O20700198,Lot Size,8320
008Y6089,R20100698,Entity Code,G
008Y6089,R20800698,PTN No,01
008Y6089,R21500198,PTN no,04
008Y6089,R22500198,PTN no,013
008Y6089,R23300398,PTN no,06
008Y6089,R24720298,PTN no,09
008Y6089,S20400199,Support Entity,Dual
008Y6089,S20400199,Support Entity,Dual
008Y6089,S22000102,Support Entity,
008Y6089,S22000103,Support Entity,SU-25090-405F15
008Y6090,E20700199,Entity,ESEC-2100
008Y6090,E20700199,Entity,ESEC-2100
008Y6090,E20700199,Entity,ESEC-2100
008Y6090,E20800101,Entity,
008Y6090,E22000298,Entity (KNS),Ultra
008Y6090,E22500199,Entity,NEMST-2002ILV
008Y6090,E23000103,Entity,
008Y6090,E23300101,Entity,
008Y6090,E23300101,Entity,
008Y6090,E24000101,Entity,
008Y6090,E24100101,SP Entity,
008Y6090,O20700198,Lot Size,8320
008Y6090,R20100698,Entity Code,G
008Y6090,R20800698,PTN No,01
008Y6090,R21500198,PTN no,04
008Y6090,R22500198,PTN no,013
008Y6090,R23300398,PTN no,06
008Y6090,R24720298,PTN no,09
008Y6090,S20400199,Support Entity,Dual
008Y6090,S20400199,Support Entity,Dual
008Y6090,S22000102,Support Entity,
008Y6090,S22000103,Support Entity,SU-25090-405F15
008Y6094,E20700199,Entity,ESEC-2100
008Y6094,E20700199,Entity,ESEC-2100
008Y6094,E20700199,Entity,ESEC-2100
008Y6094,E21500199,Entity,NEMST-2002ILV
008Y6094,E22000298,Entity (KNS),Ultra
008Y6094,E22500199,Entity,NEMST-2002ILV
008Y6094,O20700198,Lot Size,8320
008Y6094,R20100698,Entity Code,N
008Y6094,R20800698,PTN No,01
008Y6094,R21500198,PTN no,04
008Y6094,R22500198,PTN no,013
008Y6094,R23300398,PTN no,07
008Y6094,R24250398,PTN no,08
008Y6094,R24720298,PTN no,09
008Y6094,S20400102,Support Entity,
008Y6094,S20400102,Support Entity,
008Y6094,S22000102,Support Entity,
008Y6094,S22000103,Support Entity,SU-25090-405F15
008Y6097,E20700199,Entity,ESEC-2100
008Y6097,E20700199,Entity,ESEC-2100
008Y6097,E20700199,Entity,ESEC-2100
008Y6097,E20800101,Entity,
008Y6097,E21500199,Entity,NEMST-2002ILV
008Y6097,E22000298,Entity (KNS),Ultra
008Y6097,E22500199,Entity,NEMST-2002ILV
008Y6097,E23000103,Entity,
008Y6097,E23300101,Entity,
008Y6097,E23300101,Entity,
008Y6097,E24000101,Entity,
008Y6097,E24100101,SP Entity,
008Y6097,O20700198,Lot Size,8320
008Y6097,R20100698,Entity Code,G
008Y6097,R20800698,PTN No,11
008Y6097,R21500198,PTN no,04
008Y6097,R22500198,PTN no,013
008Y6097,R23300398,PTN no,06
008Y6097,R24720298,PTN no,09
008Y6097,S20400199,Support Entity,Dual
008Y6097,S20400199,Support Entity,Dual
008Y6097,S22000102,Support Entity,
008Y6097,S22000103,Support Entity,SU-25090-405F15
008Y6111,E20700199,Entity,ESEC-2100
008Y6111,E20700199,Entity,ESEC-2100
008Y6111,E20700199,Entity,ESEC-2100
008Y6111,E21500199,Entity,NEMST-2002ILV
008Y6111,E22000298,Entity (KNS),Iconn
008Y6111,E22500199,Entity,NEMST-2002ILV
008Y6111,O20700198,Lot Size,8320
008Y6111,R20100698,Entity Code,C
008Y6111,R20800698,PTN No,01
008Y6111,R21500198,PTN no,04
008Y6111,R22500198,PTN no,013
008Y6111,R23300398,PTN no,06
008Y6111,R24720298,PTN no,09
008Y6111,S20400102,Support Entity,
008Y6111,S20400102,Support Entity,
008Y6111,S22000102,Support Entity,
008Y6111,S22000103,Support Entity,SU-25090-405F15
008Y7001,E20700199,Entity,ESEC 2100FC
008Y7001,E20700199,Entity,ESEC 2100FC
008Y7001,E20700199,Entity,ESEC 2100FC
008Y7001,E22500199,Entity,NEMST-2002ILV
008Y7001,E23000103,Entity,
008Y7001,E24100101,SP Entity,
008Y7001,E24300199,Entity,SAW TYPE
008Y7001,O20700198,Lot Size,15120
008Y7001,R20100698,Entity Code,C
008Y7001,R22500198,PTN no,009
008Y7001,R23300398,PTN no,06
008Y7001,R24250398,PTN no,09
008Y7001,R24720298,PTN no,09
008Y7001,S20400102,Support Entity,
008Y7001,S20400102,Support Entity,
008YB026,E20700199,Entity,ESEC 2100/DB-800/DB-700
008YB026,E20700199,Entity,ESEC 2100/DB-800/DB-700
008YB026,E20700199,Entity,ESEC 2100/DB-800/DB-700
008YB026,E21500199,Entity,NEMST-2002ILV
008YB026,E22000298,Entity (KNS),Ultra
008YB026,E22500199,Entity,NEMST-2002ILV
008YB026,O20700198,Lot Size,6240
008YB026,R20100698,Entity Code,S
008YB026,R21500198,PTN no,04
008YB026,R22500198,PTN no,013
008YB026,R23300398,PTN no,07
008YB026,R24250398,PTN no,08
008YB026,R24720298,PTN no,09
008YB026,S20400102,Support Entity,
008YB026,S20400102,Support Entity,
008YB026,S22000102,Support Entity,
008YB026,S22000103,Support Entity,SU-25090-405F15
008YB027,E21500199,Entity,NEMST-2002ILV
008YB027,E22000298,Entity (KNS),Ultra
008YB027,E22500199,Entity,TEPLA
008YB027,O20700198,Lot Size,12480
008YB027,R20100698,Entity Code,S
008YB027,R21500198,PTN no,04
008YB027,R22500198,PTN no,07
008YB027,R23300398,PTN no,07
008YB027,R24250398,PTN no,08
008YB027,R24720298,PTN no,09
008YB027,S20400102,Support Entity,
008YB027,S20400102,Support Entity,
008YB027,S22000102,Support Entity,
008YB027,S22000103,Support Entity,SU-25090-405F15
008YB041,E20700199,Entity,ESEC-2100
008YB041,E20700199,Entity,ESEC-2100
008YB041,E20700199,Entity,ESEC-2100
008YB041,E21500199,Entity,NEMST-2002ILV
008YB041,E22000298,Entity (KNS),Ultra
008YB041,E22500199,Entity,NEMST-2002ILV
008YB041,O20700198,Lot Size,12480
008YB041,R20100698,Entity Code,S
008YB041,R20800698,PTN No,01
008YB041,R21500198,PTN no,04
008YB041,R22500198,PTN no,013
008YB041,R23300398,PTN no,07
008YB041,R24250398,PTN no,08
008YB041,R24720298,PTN no,09
008YB041,S20400102,Support Entity,
008YB041,S20400102,Support Entity,
008YB041,S22000102,Support Entity,
008YB041,S22000103,Support Entity,SU-25090-405F15
008YB047,E20700199,Entity,ESEC-2100
008YB047,E20700199,Entity,ESEC-2100
008YB047,E20700199,Entity,ESEC-2100
008YB047,E22000298,Entity (KNS),Ultra;Iconn;Iconn Plus;RAPID
008YB047,E22500199,Entity,NEMST-2002ILV
008YB047,O20700198,Lot Size,6240
008YB047,R20100698,Entity Code,S
008YB047,R21500198,PTN no,04
008YB047,R22500198,PTN no,013
008YB047,R23300398,PTN no,07
008YB047,R24250398,PTN no,08
008YB047,R24720298,PTN no,09
008YB047,S20400102,Support Entity,
008YB047,S20400102,Support Entity,
008YB047,S22000102,Support Entity,
008YB047,S22000103,Support Entity,SU-25090-405F15
008YD083,E20700199,Entity,DB-800;DB-700;ESEC2100
008YD083,E20700199,Entity,DB-800;DB-700;ESEC2100
008YD083,E20700199,Entity,DB-800;DB-700;ESEC2100
008YD083,E21300199,Entity,DB-800;DB-700;ESEC2100
008YD083,E21500199,Entity,NEMST-2002ILV
008YD083,E22000298,Entity (KNS),Ultra
008YD083,E22500199,Entity,NEMST-2002ILV
008YD083,O20700198,Lot Size,3520
008YD083,R20100698,Entity Code,C
008YD083,R20800698,PTN No,09
008YD083,R21400198,PTN no,11
008YD083,R21400198,PTN no,11
008YD083,R21500198,PTN no,04
008YD083,R22500198,PTN no,013
008YD083,R23300398,PTN no,06
008YD083,R24250398,PTN no,08
008YD083,R31400198,PTN no,03
008YD083,S20400102,Support Entity,
008YD083,S20400102,Support Entity,
008YD083,S22000102,Support Entity,
008YD083,S22000103,Support Entity,SU-25090-405FR3
008YD091,E20700199,Entity,ESEC-2100
008YD091,E20700199,Entity,ESEC-2100
008YD091,E20700199,Entity,ESEC-2100
008YD091,E21300199,Entity,ESEC-2100
008YD091,E21500199,Entity,NEMST-2002ILV
008YD091,E22000298,Entity (KNS),Ultra
008YD091,E22500199,Entity,NEMST-2002ILV
008YD091,E23300101,Entity,
008YD091,E23300101,Entity,
008YD091,O20700198,Lot Size,3520
008YD091,R20100698,Entity Code,C
008YD091,R20800698,PTN No,01
008YD091,R21500198,PTN no,04
008YD091,R22500198,PTN no,013
008YD091,R23300398,PTN no,07
008YD091,R24250398,PTN no,08
008YD091,S20400102,Support Entity,
008YD091,S20400102,Support Entity,
008YD091,S22000102,Support Entity,
008YD091,S22000103,Support Entity,SU-25090-405F15
008YD098,E20700199,Entity,ESEC-2100
008YD098,E20700199,Entity,ESEC-2100
008YD098,E20700199,Entity,ESEC-2100
008YD098,E21300199,Entity,ESEC-2100
008YD098,E21500199,Entity,NEMST-2002ILV
008YD098,E22000298,Entity (KNS),Ultra
008YD098,E22500199,Entity,NEMST-2002ILV
008YD098,O20700198,Lot Size,3520
008YD098,R20100698,Entity Code,S
008YD098,R20800698,PTN No,01
008YD098,R21500198,PTN no,04
008YD098,R22500198,PTN no,013
008YD098,R23300398,PTN no,07
008YD098,R24250398,PTN no,08
008YD098,S20400102,Support Entity,
008YD098,S20400102,Support Entity,
008YD098,S22000102,Support Entity,
008YD098,S22000103,Support Entity,SU-25090-405FR3
008YD103,E20700199,Entity,ESEC-2100
008YD103,E20700199,Entity,ESEC-2100
008YD103,E20700199,Entity,ESEC-2100
008YD103,E21500199,Entity,NEMST-2002ILV
008YD103,E22000298,Entity (KNS),Icoon
008YD103,E22500199,Entity,NEMST-2002ILV
008YD103,O20700198,Lot Size,7040
008YD103,R20100698,Entity Code,C
008YD103,R20800698,PTN No,11
008YD103,R21500198,PTN no,04
008YD103,R22500198,PTN no,013
008YD103,R23300398,PTN no,06
008YD103,R24250398,PTN no,08
008YD103,S20400102,Support Entity,
008YD103,S20400102,Support Entity,
008YD103,S22000102,Support Entity,
008YD103,S22000103,Support Entity,SI-28063-343F
008YD104,E20700199,Entity,ESEC-2100
008YD104,E20700199,Entity,ESEC-2100
008YD104,E20700199,Entity,ESEC-2100
008YD104,E21500199,Entity,NEMST-2002ILV
008YD104,E22000298,Entity (KNS),Ultra
008YD104,E22500199,Entity,NEMST-2002ILV
008YD104,O20700198,Lot Size,7040
008YD104,R20100698,Entity Code,C
008YD104,R20800698,PTN No,01
008YD104,R21500198,PTN no,04
008YD104,R22500198,PTN no,013
008YD104,R23300398,PTN no,06
008YD104,R24250398,PTN no,08
008YD104,S20400102,Support Entity,
008YD104,S20400102,Support Entity,
008YD104,S22000102,Support Entity,
008YD104,S22000103,Support Entity,SU-25090-405F15
008YD105,E20700199,Entity,ESEC-2100
008YD105,E20700199,Entity,ESEC-2100
008YD105,E20700199,Entity,ESEC-2100
008YD105,E21500199,Entity,NEMST-2002ILV
008YD105,E22000298,Entity (KNS),Ultra
008YD105,E22500199,Entity,NEMST-2002ILV
008YD105,O20700198,Lot Size,7040
008YD105,R20100698,Entity Code,C
008YD105,R20800698,PTN No,01
008YD105,R21500198,PTN no,04
008YD105,R22500198,PTN no,013
008YD105,R23300398,PTN no,06
008YD105,R24250398,PTN no,08
008YD105,S20400102,Support Entity,
008YD105,S20400102,Support Entity,
008YD105,S22000102,Support Entity,
008YD105,S22000103,Support Entity,SU-25090-405F15
008YD107,E20700199,Entity,ESEC-2100
008YD107,E20700199,Entity,ESEC-2100
008YD107,E20700199,Entity,ESEC-2100
008YD107,E21500199,Entity,NEMST-2002ILV
008YD107,E22000298,Entity (KNS),Ultra
008YD107,E22500199,Entity,NEMST-2002ILV
008YD107,O20700198,Lot Size,3520
008YD107,R20100698,Entity Code,C
008YD107,R20800698,PTN No,11
008YD107,R21500198,PTN no,04
008YD107,R22500198,PTN no,013
008YD107,R23300398,PTN no,06
008YD107,R24250398,PTN no,08
008YD107,S20400199,Support Entity,Dual
008YD107,S20400199,Support Entity,Dual
008YD107,S22000102,Support Entity,
008YD107,S22000103,Support Entity,SI-28063-343F
008YD123,E20700199,Entity,ESEC-2100; DB-800; DB-700
008YD123,E20700199,Entity,ESEC-2100; DB-800; DB-700
008YD123,E20700199,Entity,ESEC-2100; DB-800; DB-700
008YD123,E21300199,Entity,DB-800; DB-700
008YD123,E21500199,Entity,NEMST-2002ILV
008YD123,E22000298,Entity (KNS),Iconn
008YD123,E22500199,Entity,NEMST-2002ILV
008YD123,O20700198,Lot Size,3520
008YD123,R20100698,Entity Code,M
008YD123,R20800698,PTN No,11
008YD123,R21400198,PTN no,DV-002
008YD123,R21400198,PTN no,DV-002
008YD123,R21500198,PTN no,04
008YD123,R22500198,PTN no,013
008YD123,R23300398,PTN no,06
008YD123,R24250398,PTN no,08
008YD123,R31500198,PTN no,04
008YD123,S20400102,Support Entity,
008YD123,S20400102,Support Entity,
008YD123,S22000102,Support Entity,
008YD123,S22000103,Support Entity,SU-25090-405F15
008YD123,S32000102,Support Entity,
008YD123,S32000104,Support Entity,SU-24066-283E12
008YD124,E20700199,Entity,ESEC-2100
008YD124,E20700199,Entity,ESEC-2100
008YD124,E20700199,Entity,ESEC-2100
008YD124,E21500199,Entity,NEMST-2002ILV
008YD124,E22000298,Entity (KNS),Ultra; Iconn; Maxum Plus
008YD124,E22500199,Entity,NEMST-2002ILV
008YD124,O20700198,Lot Size,7040
008YD124,R20100698,Entity Code,C
008YD124,R20800698,PTN No,11
008YD124,R21500198,PTN no,04
008YD124,R22500198,PTN no,013
008YD124,R23300398,PTN no,06
008YD124,R24250398,PTN no,08
008YD124,S20400102,Support Entity,
008YD124,S20400102,Support Entity,
008YD124,S22000102,Support Entity,
008YD124,S22000103,Support Entity,SU-25090-405F15
008YD128,E20700199,Entity,ESEC-2100; DB-800; DB-830
008YD128,E20700199,Entity,ESEC-2100; DB-800; DB-830
008YD128,E20700199,Entity,ESEC-2100; DB-800; DB-830
008YD128,E22000298,Entity (KNS),Ultra;Iconn;Iconn Plus;RAPID
008YD128,E22500199,Entity,NEMST-2002ILV
008YD128,O20700198,Lot Size,9120
008YD128,R20100698,Entity Code,C
008YD128,R20800698,PTN No,11
008YD128,R21500198,PTN no,04
008YD128,R22500198,PTN no,014
008YD128,R23300398,PTN no,07
008YD128,R24250398,PTN no,08
008YD128,S20400102,Support Entity,
008YD128,S20400102,Support Entity,
